Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2705383,2013-10-27 15:30,73875,6652,1
2705384,2013-10-27 15:30,73875,6652,3
2705433,2013-10-27 16:36,73869,33888,1
2705434,2013-10-27 16:36,73869,65692,1
2705622,2013-10-27 19:50,73869,5235,1
2705854,2013-10-27 23:26,67543,56779,1
2706312,2013-10-28 8:12,73925,73830,1
2706412,2013-10-28 10:05,73931,46597,1
2706558,2013-10-28 12:59,73944,73032,1
2706559,2013-10-28 13:00,29248,9751,1
2706620,2013-10-28 14:36,73950,12425,1
2706669,2013-10-28 15:31,73884,73885,1
2706803,2013-10-28 17:23,73953,48786,1
2706843,2013-10-28 17:51,73957,73623,1
2706874,2013-10-28 18:23,73486,71005,1
2707455,2013-10-29 5:11,74012,73486,1
2707456,2013-10-29 5:11,74012,8161,1
2707916,2013-10-29 14:28,74039,41467,1
2707977,2013-10-29 14:49,61546,34611,1
2708009,2013-10-29 15:15,74043,298,1
2708056,2013-10-29 16:10,74047,31036,1
2708233,2013-10-29 17:59,74057,2492,1
2708370,2013-10-29 19:38,74065,2691,1
2708452,2013-10-29 20:53,73950,56895,1
2708921,2013-10-30 8:46,74098,22884,1
2709200,2013-10-30 12:06,74091,44139,1
2709206,2013-10-30 12:07,74099,22731,1
2709208,2013-10-30 12:15,74082,73439,1
2709657,2013-10-30 17:27,74135,71489,1
2709754,2013-10-30 18:16,74078,11109,1
2709755,2013-10-30 18:16,74078,67903,1
2709783,2013-10-30 18:26,73858,74158,1
2709866,2013-10-30 19:14,74082,74164,1
2709908,2013-10-30 19:43,74161,10810,1
2709993,2013-10-30 20:52,74174,16665,1
2710021,2013-10-30 21:37,74174,16665,3
2710069,2013-10-30 22:16,74181,24900,1
2710313,2013-10-31 2:38,74110,52631,1
2710660,2013-10-31 9:41,74082,58564,1
2710871,2013-10-31 12:07,74233,22718,1
2711118,2013-10-31 14:33,74113,59838,1
2711136,2013-10-31 14:47,74233,22718,3
2711428,2013-10-31 17:40,74263,18638,1
2711461,2013-10-31 18:03,73964,74104,1
2711571,2013-10-31 19:27,74243,1444,1
2711811,2013-11-01 0:05,74278,74140,1
2711857,2013-11-01 1:24,74286,17462,1
2712301,2013-11-01 11:18,74078,28029,1
2712375,2013-11-01 12:42,74290,3734,1
2712426,2013-11-01 13:25,74311,71525,1
2712479,2013-11-01 14:01,74317,50537,1
2712800,2013-11-01 19:23,74317,16327,1
2712989,2013-11-01 22:50,74343,17402,1
2712998,2013-11-01 23:07,74334,15423,1
2713013,2013-11-01 23:26,74350,32941,1
2713293,2013-11-02 7:37,74350,73706,1
2713565,2013-11-02 13:13,74354,36113,1
2713577,2013-11-02 13:23,74354,5782,1
2713631,2013-11-02 14:14,74385,5534,1
2713945,2013-11-02 18:28,74391,35955,1
2713992,2013-11-02 19:17,74406,74147,1
2714331,2013-11-03 1:38,74431,59910,1
2714334,2013-11-03 1:47,74434,2492,1
2714335,2013-11-03 1:47,74434,27958,1
2714536,2013-11-03 6:34,74445,20836,1
2714540,2013-11-03 6:50,74448,15664,1
2714721,2013-11-03 10:56,74450,71731,1
2714763,2013-11-03 12:13,73869,35091,1
2715135,2013-11-03 18:56,57688,22346,1
2716184,2013-11-04 11:31,74531,30361,1
2716329,2013-11-04 13:45,74531,1142,3
2716470,2013-11-04 15:34,74544,20523,1
2716471,2013-11-04 15:34,74544,48072,1
2716504,2013-11-04 15:51,74549,11109,1
2716860,2013-11-04 20:31,74549,11109,3
2716951,2013-11-04 21:05,71782,11210,1
2716983,2013-11-04 21:37,74580,35940,1
2717178,2013-11-05 0:41,74586,71806,1
2717179,2013-11-05 0:42,74586,4220,1
2717512,2013-11-05 7:50,74469,74612,1
2717688,2013-11-05 10:52,74614,2516,1
2717689,2013-11-05 10:52,74614,59336,1
2717693,2013-11-05 10:55,74620,64538,1
2717716,2013-11-05 11:13,74620,13709,1
2717946,2013-11-05 13:45,74564,21844,1
2717947,2013-11-05 13:45,74564,71231,1
2718224,2013-11-05 17:16,74561,26702,1
2718547,2013-11-05 21:41,74468,3779,1
2718628,2013-11-05 22:38,74686,13085,1
2718930,2013-11-06 3:24,74718,74350,1
2718931,2013-11-06 3:24,74718,74262,1
2718932,2013-11-06 3:27,73706,74718,1
2719195,2013-11-06 10:21,74251,70783,1
2719404,2013-11-06 12:59,74718,16218,1
2719405,2013-11-06 12:59,74718,46856,1
2719428,2013-11-06 13:27,74734,47483,1
2719904,2013-11-06 19:35,74661,20035,1
2719920,2013-11-06 20:07,74736,26390,1
2720016,2013-11-06 21:48,74752,7308,1
2720202,2013-11-07 0:16,74808,33918,1
2720407,2013-11-07 4:29,74824,37469,1
2720419,2013-11-07 4:33,58641,26024,1
2720799,2013-11-07 11:01,42946,53224,1
2720849,2013-11-07 11:25,46515,47771,1
2721074,2013-11-07 14:23,74775,23224,1
2721318,2013-11-07 17:20,74886,12262,1
2721369,2013-11-07 17:54,74887,4272,1
2721439,2013-11-07 18:36,74776,30788,1
2721440,2013-11-07 18:38,10540,11583,1
2721456,2013-11-07 18:53,74893,6728,1
2721457,2013-11-07 18:53,74893,726,1
2721583,2013-11-07 20:41,74843,51718,1
2721806,2013-11-07 23:59,74887,52274,1
2721990,2013-11-08 3:38,74931,74833,1
2722247,2013-11-08 8:24,74955,22502,1
2722248,2013-11-08 8:24,74955,20010,1
2722759,2013-11-08 15:48,74978,15426,1
2722935,2013-11-08 18:16,74998,4220,1
2723073,2013-11-08 20:22,74999,20523,1
2723083,2013-11-08 20:31,75011,44134,1
2723092,2013-11-08 21:00,75005,74537,1
2723229,2013-11-08 23:33,74978,1223,1
2723298,2013-11-09 0:26,75024,72613,1
2723359,2013-11-09 1:58,75028,56923,1
2723360,2013-11-09 1:58,75028,60904,1
2723402,2013-11-09 3:20,75030,298,1
2723628,2013-11-09 9:16,75039,29325,1
2723772,2013-11-09 12:20,74939,74898,1
2723922,2013-11-09 15:15,75020,17331,1
2725086,2013-11-09 17:40,75059,6127,1
2725100,2013-11-09 17:47,75054,74372,1
2726189,2013-11-09 20:29,76067,3653,1
2726253,2013-11-09 21:44,76073,17196,1
2726301,2013-11-09 22:19,74776,21486,1
2726410,2013-11-09 23:58,76059,31658,1
2726411,2013-11-09 23:58,76059,67204,1
2726641,2013-11-10 5:02,76092,45124,1
2726690,2013-11-10 5:55,76059,71452,1
2726960,2013-11-10 12:43,76092,45124,3
2727218,2013-11-10 16:41,76059,69448,1
2727443,2013-11-10 20:24,75050,34636,1
2727444,2013-11-10 20:24,75050,20523,1
2727565,2013-11-10 23:12,76149,72032,1
2727609,2013-11-11 0:13,76165,9131,1
2727724,2013-11-11 1:46,76163,12262,1
2728002,2013-11-11 6:15,76190,1576,1
2728293,2013-11-11 12:15,76199,38967,1
2728942,2013-11-11 19:43,76265,74818,1
2729160,2013-11-11 22:10,76280,33036,1
2729251,2013-11-12 0:04,76279,18248,1
2729265,2013-11-12 0:23,76248,76258,3
2729267,2013-11-12 0:23,76230,76258,3
2729340,2013-11-12 1:46,76250,555,1
2729420,2013-11-12 2:56,75030,12262,1
2729421,2013-11-12 2:56,75030,76163,1
2729425,2013-11-12 3:04,76290,67978,1
2729487,2013-11-12 4:33,74372,12262,1
2729753,2013-11-12 9:15,76195,72973,1
2730228,2013-11-12 14:54,76277,14324,1
2730385,2013-11-12 17:32,76355,67893,1
2730386,2013-11-12 17:32,76355,64163,1
2730578,2013-11-12 20:13,3779,74468,1
2730592,2013-11-12 20:17,76373,32531,1
2730605,2013-11-12 20:20,76265,76375,1
2730764,2013-11-12 22:55,76388,19823,1
2730788,2013-11-12 23:14,57565,2291,3
2730844,2013-11-13 0:08,76364,55691,1
2730860,2013-11-13 0:30,76392,18707,1
2731037,2013-11-13 2:41,76398,10,1
2731044,2013-11-13 2:41,76398,10,3
2731123,2013-11-13 4:03,76400,2516,1
2731471,2013-11-13 10:12,76371,76059,1
2731655,2013-11-13 12:28,76439,12861,1
2731663,2013-11-13 12:45,76444,15711,1
2731715,2013-11-13 13:39,76448,72995,1
2731809,2013-11-13 14:41,76388,28474,1
2731943,2013-11-13 15:45,60011,24380,1
2732057,2013-11-13 16:28,76473,44904,1
2732206,2013-11-13 18:07,68071,76400,1
2732276,2013-11-13 19:20,74898,74350,1
2732291,2013-11-13 19:49,76410,59913,1
2732360,2013-11-13 20:16,76498,50272,1
2732367,2013-11-13 20:36,73964,67686,1
2732450,2013-11-13 21:38,76497,9510,1
2732590,2013-11-13 23:54,76484,59631,1
2732809,2013-11-14 2:22,76484,46429,3
2732872,2013-11-14 3:01,76163,51718,1
2733174,2013-11-14 8:09,76463,6493,1
2733266,2013-11-14 9:53,76163,74886,1
2733593,2013-11-14 14:51,76547,32706,1
2733644,2013-11-14 15:28,76547,32706,3
2734166,2013-11-14 22:43,76583,61798,1
2734989,2013-11-15 15:15,76662,5520,1
2735067,2013-11-15 16:32,76668,74622,1
2735088,2013-11-15 16:51,76669,14226,1
2735137,2013-11-15 17:07,76668,73103,1
2735185,2013-11-15 17:32,76668,74622,3
2735266,2013-11-15 18:34,76672,74873,1
2735285,2013-11-15 18:51,76483,30348,1
2735335,2013-11-15 19:41,70068,46185,1
2735817,2013-11-16 7:50,76705,37526,1
2735839,2013-11-16 8:17,76635,70828,1
2736242,2013-11-16 17:03,76738,20227,1
2737130,2013-11-17 11:58,76735,15426,1
2737176,2013-11-17 12:38,10220,67396,1
2737276,2013-11-17 14:30,76784,65844,1
2737488,2013-11-17 17:59,76809,24362,1
2737734,2013-11-17 21:25,76825,28730,1
2737768,2013-11-17 22:00,76815,14234,1
2737769,2013-11-17 22:00,76815,44279,1
2737778,2013-11-17 22:14,76811,20227,1
2737828,2013-11-17 22:41,76825,28730,3
2737950,2013-11-18 1:40,76820,30588,1
2738049,2013-11-18 4:06,76837,44928,1
2738231,2013-11-18 7:24,74054,72573,1
2738241,2013-11-18 7:51,76848,18533,1
2738549,2013-11-18 14:18,76814,76609,1
2738574,2013-11-18 14:32,76876,50778,1
2738815,2013-11-18 17:19,76899,73032,1
2738843,2013-11-18 17:42,76906,21933,1
2738845,2013-11-18 17:43,76808,10346,1
2738895,2013-11-18 18:17,76906,16331,1
2739713,2013-11-19 8:12,76973,76887,1
2739741,2013-11-19 8:34,76920,53345,1
2739789,2013-11-19 9:33,76967,11602,1
2740119,2013-11-19 13:45,76999,24257,1
2740180,2013-11-19 14:55,77001,14500,1
2740231,2013-11-19 15:23,62253,50537,1
2740255,2013-11-19 15:56,76815,73869,1
2740378,2013-11-19 17:26,77024,32405,1
2740405,2013-11-19 17:39,77027,24961,1
2740406,2013-11-19 17:39,77027,15548,1
2740415,2013-11-19 17:41,77001,14500,3
2740416,2013-11-19 17:42,15548,77027,1
2740479,2013-11-19 18:22,60011,71260,1
2740480,2013-11-19 18:23,77024,32405,3
2740548,2013-11-19 19:24,76906,30348,1
2740603,2013-11-19 20:13,77042,3734,3
2741478,2013-11-20 12:07,76885,46259,1
2741592,2013-11-20 13:34,77110,41438,1
2741679,2013-11-20 14:10,77018,21530,1
2741680,2013-11-20 14:12,77112,4220,1
2742032,2013-11-20 18:40,76994,32061,1
2742389,2013-11-20 23:01,77188,14500,1
2742391,2013-11-20 23:07,77188,29248,1
2742395,2013-11-20 23:08,77188,35175,1
2742438,2013-11-20 23:32,67679,77019,1
2742828,2013-11-21 7:40,77080,60500,1
2743085,2013-11-21 11:14,68151,44838,1
2743091,2013-11-21 11:16,77237,5347,1
2743418,2013-11-21 16:39,50056,65866,1
2743491,2013-11-21 17:18,77266,46185,1
2743626,2013-11-21 19:40,77280,18891,1
2743727,2013-11-21 21:08,77283,46185,1
2743744,2013-11-21 21:15,77285,23036,1
2743841,2013-11-21 23:06,77080,60994,1
2743942,2013-11-22 0:37,77287,74470,1
2743973,2013-11-22 1:13,34030,50745,1
2743974,2013-11-22 1:13,34030,2374,1
2744008,2013-11-22 1:53,26016,11109,1
2744064,2013-11-22 2:50,2374,2492,1
2744119,2013-11-22 3:33,77317,31488,1
2744185,2013-11-22 4:22,77318,24827,1
2744317,2013-11-22 8:27,31488,65556,1
2744344,2013-11-22 9:14,77325,67903,1
2744474,2013-11-22 11:33,77336,66448,1
2744616,2013-11-22 12:46,74577,222,1
2744617,2013-11-22 12:46,74577,66518,1
2744618,2013-11-22 12:46,74577,62034,1
2744787,2013-11-22 15:24,77349,1053,3
2744818,2013-11-22 15:51,77344,45803,1
2745025,2013-11-22 17:33,77320,16456,1
2745032,2013-11-22 17:36,77370,16331,1
2745033,2013-11-22 17:36,77370,19591,1
2745034,2013-11-22 17:39,77350,2306,1
2745064,2013-11-22 17:57,77368,77376,1
2745102,2013-11-22 18:19,77385,20836,1
2745156,2013-11-22 19:13,77317,5158,1
2745223,2013-11-22 20:22,77384,77201,1
2745489,2013-11-23 1:09,77324,74372,1
2745495,2013-11-23 1:34,77248,18284,1
2745503,2013-11-23 1:53,77270,2306,1
2746060,2013-11-23 13:43,77437,20836,1
2746602,2013-11-23 22:13,77478,25440,1
2747133,2013-11-24 11:05,77501,18971,1
2747203,2013-11-24 12:16,77503,71381,1
2747240,2013-11-24 12:51,77427,56837,1
2747553,2013-11-24 18:19,77287,65692,1
2747786,2013-11-24 21:41,77541,16611,1
2748383,2013-11-25 9:29,77529,77538,1
2748435,2013-11-25 10:00,77591,60410,1
2748477,2013-11-25 10:25,77471,27750,1
2748580,2013-11-25 11:57,77542,70619,3
2748636,2013-11-25 12:42,52773,76376,1
2748666,2013-11-25 12:58,77603,76371,1
2748688,2013-11-25 13:26,3989,3377,1
2748878,2013-11-25 15:16,77628,77458,1
2748965,2013-11-25 16:07,77099,77631,3
2749055,2013-11-25 16:43,77635,52838,1
2749133,2013-11-25 17:27,77642,20772,1
2749160,2013-11-25 17:47,77643,76093,1
2749171,2013-11-25 17:50,77643,10540,1
2749232,2013-11-25 18:36,77654,77629,1
2749252,2013-11-25 18:41,77654,1525,1
2749274,2013-11-25 18:49,77556,71064,1
2749450,2013-11-25 20:35,77538,77529,1
2749857,2013-11-26 1:59,77689,76093,1
2750013,2013-11-26 3:57,77602,44429,1
2750347,2013-11-26 9:26,77629,77654,1
2750433,2013-11-26 10:30,77609,5015,1
2750825,2013-11-26 16:59,77733,31,3
2750832,2013-11-26 17:07,77705,49991,1
2751061,2013-11-26 20:44,77759,77038,3
2751170,2013-11-26 22:53,77762,70619,1
2751338,2013-11-27 1:00,77784,67571,1
2751423,2013-11-27 2:22,70977,55884,1
2751516,2013-11-27 4:31,77797,77486,1
2751739,2013-11-27 9:33,77820,64152,1
2751749,2013-11-27 10:00,2390,2492,1
2751856,2013-11-27 10:58,77784,67571,3
2752322,2013-11-27 17:26,77846,13314,3
2752324,2013-11-27 17:27,77846,20836,1
2752464,2013-11-27 18:33,77844,58042,1
2752779,2013-11-27 22:34,77888,77907,1
2752780,2013-11-27 22:34,77907,77888,1
2752820,2013-11-27 23:18,77904,34910,1
2753121,2013-11-28 7:18,77922,18438,1
2753317,2013-11-28 10:14,77889,46229,1
2753442,2013-11-28 12:37,77915,77838,1
2753653,2013-11-28 14:51,77959,77889,1
2753976,2013-11-28 19:18,70704,32596,1
2753997,2013-11-28 19:40,723,10540,1
2754009,2013-11-28 20:02,46418,61756,1
2754310,2013-11-29 0:30,77622,49399,1
2754515,2013-11-29 7:15,77998,77925,1
2755075,2013-11-29 15:45,78007,31841,1
2755076,2013-11-29 15:45,78007,25605,1
2755382,2013-11-29 21:15,78093,11109,1
2755392,2013-11-29 21:36,78074,71884,1
2755449,2013-11-29 22:46,78055,68864,1
2756087,2013-11-30 14:10,78135,52631,1
2756103,2013-11-30 14:40,78134,73320,1
2756263,2013-11-30 17:01,78122,1447,1
2756264,2013-11-30 17:01,78122,13314,1
2756893,2013-12-01 5:32,78166,12922,1
2756894,2013-12-01 5:32,78166,36152,1
2756941,2013-12-01 6:36,38115,50830,1
2757464,2013-12-01 16:48,78042,77964,1
2757780,2013-12-01 20:50,78226,46019,1
2757787,2013-12-01 20:58,78226,118,1
2757857,2013-12-01 21:53,78226,46019,3
2757858,2013-12-01 21:57,78157,51622,3
2758249,2013-12-02 5:01,78255,21896,1
2758285,2013-12-02 5:42,78265,78255,1
2758286,2013-12-02 5:42,78265,21896,1
2758399,2013-12-02 8:49,78254,14076,1
2758846,2013-12-02 15:41,78295,48714,1
2758883,2013-12-02 16:05,78300,28180,1
2758944,2013-12-02 16:34,78079,22029,1
2758980,2013-12-02 16:59,9510,41247,1
2758989,2013-12-02 17:08,41247,9510,1
2759006,2013-12-02 17:17,78305,61786,1
2759012,2013-12-02 17:23,78240,49117,1
2759013,2013-12-02 17:23,78240,1841,1
2759014,2013-12-02 17:23,78240,25235,1
2759109,2013-12-02 18:09,78328,33197,1
2759198,2013-12-02 19:08,78329,41443,1
2759204,2013-12-02 19:15,78328,63978,1
2759369,2013-12-02 21:10,77528,78339,1
2759513,2013-12-02 22:39,78324,32840,1
2759597,2013-12-03 0:09,78339,77528,1
2759733,2013-12-03 2:38,78374,45803,1
2759739,2013-12-03 2:57,78370,20836,1
2759962,2013-12-03 7:21,78354,63639,1
2760008,2013-12-03 8:05,78387,52906,1
2760095,2013-12-03 9:30,78374,11109,1
2760183,2013-12-03 10:20,78405,4708,1
2760225,2013-12-03 10:41,78405,4044,1
2760236,2013-12-03 10:48,78079,67236,1
2760243,2013-12-03 10:50,67236,78079,1
2760398,2013-12-03 13:31,78218,283,1
2760429,2013-12-03 14:16,78421,74537,3
2760563,2013-12-03 15:41,78339,78435,1
2760687,2013-12-03 16:18,78446,50,1
2760845,2013-12-03 18:47,78455,58928,1
2760846,2013-12-03 18:47,78455,69524,1
2760861,2013-12-03 18:57,78148,50537,1
2760862,2013-12-03 19:03,78421,74537,1
2761019,2013-12-03 20:31,78440,4756,1
2761141,2013-12-03 22:28,78472,32103,1
2761154,2013-12-03 22:29,78472,4052,1
2761175,2013-12-03 22:55,56583,15593,1
2761197,2013-12-03 23:33,78329,72266,1
2761243,2013-12-04 0:07,78440,71164,1
2761713,2013-12-04 9:50,78509,14226,1
2761719,2013-12-04 10:02,78168,28873,1
2761720,2013-12-04 10:02,78168,20648,1
2761737,2013-12-04 10:36,78504,64026,1
2761761,2013-12-04 11:02,78504,51718,1
2761799,2013-12-04 11:51,78509,76669,1
2761945,2013-12-04 13:34,78430,78529,1
2761975,2013-12-04 13:53,78435,78339,1
2761976,2013-12-04 13:53,78435,77528,1
2761983,2013-12-04 13:56,78374,11109,3
2761996,2013-12-04 14:02,77528,78435,1
2762026,2013-12-04 14:26,78495,16921,1
2762056,2013-12-04 14:49,78536,70553,1
2762057,2013-12-04 14:49,78536,29781,1
2762579,2013-12-04 21:20,78349,58220,1
2762580,2013-12-04 21:20,78349,8662,1
2762581,2013-12-04 21:21,78349,30491,1
2762595,2013-12-04 21:30,78570,35049,1
2762714,2013-12-04 23:01,78588,69257,1
2763189,2013-12-05 7:26,78508,6581,1
2763206,2013-12-05 7:57,78464,78285,3
2763250,2013-12-05 9:07,78609,78300,1
2763308,2013-12-05 10:32,78633,18480,1
2763319,2013-12-05 10:44,78606,1,1
2763333,2013-12-05 10:58,78606,47771,1
2763394,2013-12-05 12:20,78633,74275,1
2763427,2013-12-05 12:41,78633,11009,1
2763430,2013-12-05 12:44,78640,3061,1
2763539,2013-12-05 14:05,78329,72266,3
2763622,2013-12-05 14:49,78550,20836,1
2763623,2013-12-05 14:49,78550,18214,1
2763624,2013-12-05 14:49,78550,13686,1
2763726,2013-12-05 16:14,78644,5015,1
2763727,2013-12-05 16:14,78644,24077,1
2763776,2013-12-05 16:36,78644,21282,1
2763777,2013-12-05 16:36,78644,20836,1
2763778,2013-12-05 16:36,78644,33059,1
2763870,2013-12-05 17:23,78469,77904,1
2764137,2013-12-05 20:36,78663,69461,1
2764835,2013-12-06 6:46,78694,68431,1
2764950,2013-12-06 8:13,71650,71005,1
2764982,2013-12-06 8:50,78694,68431,3
2765001,2013-12-06 9:22,78695,31,1
2765196,2013-12-06 12:14,78673,5344,1
2765306,2013-12-06 13:26,72097,22566,1
2765445,2013-12-06 15:05,78765,16921,1
2765674,2013-12-06 16:54,78783,8071,1
2765677,2013-12-06 16:59,78631,9664,1
2765746,2013-12-06 17:45,78781,20125,1
2765793,2013-12-06 18:17,78792,20125,1
2765936,2013-12-06 19:40,78801,29713,3
2766215,2013-12-06 23:59,78818,22557,1
2766217,2013-12-07 0:01,78711,48109,1
2766218,2013-12-07 0:01,78711,4220,1
2766253,2013-12-07 0:24,78791,3943,1
2766418,2013-12-07 2:16,78819,78828,1
2766436,2013-12-07 2:38,78828,71260,1
2766498,2013-12-07 3:56,78828,22718,1
2766715,2013-12-07 10:06,78797,63256,3
2766882,2013-12-07 13:07,78416,16921,3
2767025,2013-12-07 14:30,78791,20523,1
2767223,2013-12-07 18:11,72049,31488,1
2767736,2013-12-08 0:18,78900,24022,1
2767737,2013-12-08 0:18,78900,2591,1
2767824,2013-12-08 1:33,78898,74918,1
2767825,2013-12-08 1:33,78898,63863,1
2767826,2013-12-08 1:33,78898,55742,1
2767827,2013-12-08 1:33,78898,56194,1
2767828,2013-12-08 1:33,78898,64212,1
2767829,2013-12-08 1:33,78898,74507,1
2767830,2013-12-08 1:33,78898,53053,1
2767831,2013-12-08 1:33,78898,43276,1
2768482,2013-12-08 12:32,78910,78928,3
2768883,2013-12-08 17:31,78973,2828,1
2768907,2013-12-08 18:00,78973,22902,1
2769294,2013-12-08 23:22,79007,44262,1
2769568,2013-12-09 4:15,79032,44632,1
2769801,2013-12-09 10:05,79042,69568,1
2769845,2013-12-09 11:04,79043,22501,1
2770141,2013-12-09 14:12,79056,35657,1
2770323,2013-12-09 15:43,79028,21807,1
2770808,2013-12-09 22:03,72525,51062,1
2770887,2013-12-09 22:45,79126,71260,1
2771143,2013-12-10 2:01,79147,20836,1
2771237,2013-12-10 3:15,79150,44769,1
2771238,2013-12-10 3:15,79150,60825,1
2771239,2013-12-10 3:15,79150,45889,1
2771240,2013-12-10 3:16,79147,51985,1
2771241,2013-12-10 3:16,79147,33059,1
2771242,2013-12-10 3:16,79147,29781,1
2771256,2013-12-10 3:28,79147,34488,1
2771259,2013-12-10 3:34,7134,31,1
2771260,2013-12-10 3:34,7134,44769,1
2771261,2013-12-10 3:34,7134,60218,1
2771302,2013-12-10 4:17,22774,64659,1
2771308,2013-12-10 4:24,18383,22774,1
2771309,2013-12-10 4:24,18383,64659,1
2771312,2013-12-10 4:32,54576,79149,1
2771314,2013-12-10 4:38,22774,66304,1
2771663,2013-12-10 11:15,18383,22774,3
2771978,2013-12-10 14:57,79208,71357,1
2772000,2013-12-10 15:25,79174,7977,1
2772113,2013-12-10 16:52,79216,10943,1
2772154,2013-12-10 17:09,11691,10540,1
2772208,2013-12-10 17:25,79233,31326,1
2772300,2013-12-10 18:34,79233,67903,1
2772361,2013-12-10 19:19,79245,7225,1
2772659,2013-12-11 0:28,79270,2492,1
2772932,2013-12-11 4:56,79289,23617,1
2773049,2013-12-11 6:56,79294,45333,1
2773164,2013-12-11 8:33,79289,59559,1
2773199,2013-12-11 9:37,79273,2492,1
2773376,2013-12-11 11:39,79314,67571,1
2773428,2013-12-11 12:24,79315,32188,1
2773454,2013-12-11 13:23,79295,6067,1
2773659,2013-12-11 15:10,79056,63863,1
2773661,2013-12-11 15:11,79056,55742,1
2773662,2013-12-11 15:11,79056,64212,1
2773663,2013-12-11 15:11,79056,59638,1
2773664,2013-12-11 15:11,79056,69380,1
2773667,2013-12-11 15:15,79056,43958,1
2773702,2013-12-11 15:41,79292,213,3
2773896,2013-12-11 17:25,79287,28262,1
2774105,2013-12-11 19:30,79384,2492,1
2774167,2013-12-11 20:04,79379,31,3
2774201,2013-12-11 20:37,79385,14500,1
2774307,2013-12-11 22:08,79343,9610,1
2774369,2013-12-11 22:47,79399,60872,1
2774424,2013-12-11 23:31,79406,79289,1
2774742,2013-12-12 5:38,79420,21103,1
2774765,2013-12-12 5:56,79420,51840,1
2774818,2013-12-12 7:12,79421,51622,3
2774819,2013-12-12 7:15,79415,63099,3
2775421,2013-12-12 16:49,79415,15692,1
2775422,2013-12-12 16:49,79415,414,1
2775423,2013-12-12 16:49,79415,2423,1
2775424,2013-12-12 16:49,79415,33359,1
2775425,2013-12-12 16:51,79477,11899,1
